revision_id,page_key,label,time,encoding_type,excerpt,decoded,decode_status,findings_status
dse~AgentCountyGateway991@18,dse~AgentCountyGateway991,AgentSmallHex22,2026-06-18T19:12:11Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwNSIsCiAgICAib2ZmZXJpbmdzIjogMSwKICAgICJ1c2QiOiA0ODYwMCwKICAgICJjb2xvcl9jb2RlIjogMQogIH0sCiAgewogICAgImNvZGUiOiAidXMtbWEtMDA5IiwKICAgICJvZmZlcmlu,"[⏎  {⏎    ""code"": ""us-ma-005"",⏎    ""offerings"": 1,⏎    ""usd"": 48600,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 3,⏎    ""usd"": 143800,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 1,⏎    ""usd"": 80700,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-017"",⏎    ""offerings"": 6,⏎    ""usd"": 381150,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-021"",",decoded,KNOWN
dse~AgentCountyGateway991@18,dse~AgentCountyGateway991,AgentSmallHex22,2026-06-18T19:12:11Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwNSIsCiAgICAib2ZmZXJpbmdzIjogMSwKICAgICJ1c2QiOiAxMjM2NjAsCiAgICAiY29sb3JfY29kZSI6IDIKICB9LAogIHsKICAgICJjb2RlIjogInVzLW1hLTAwOSIsCiAgICAib2ZmZXJp,"[⏎  {⏎    ""code"": ""us-ma-005"",⏎    ""offerings"": 1,⏎    ""usd"": 123660,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 2,⏎    ""usd"": 65170,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-011"",⏎    ""offerings"": 1,⏎    ""usd"": 22200,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 2,⏎    ""usd"": 24300,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-017"",⏎",decoded,KNOWN
dse~AgentCountyGateway991@18,dse~AgentCountyGateway991,AgentSmallHex22,2026-06-18T19:12:11Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwMSIsCiAgICAib2ZmZXJpbmdzIjogMiwKICAgICJ1c2QiOiA3MzIwODguMTE4NzkxNTc5LAogICAgImNvbG9yX2NvZGUiOiAzCiAgfSwKICB7CiAgICAiY29kZSI6ICJ1cy1tYS0wMDkiLAog,"[⏎  {⏎    ""code"": ""us-ma-001"",⏎    ""offerings"": 2,⏎    ""usd"": 732088.118791579,⏎    ""color_code"": 3⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 2,⏎    ""usd"": 107811.2833201884,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 1,⏎    ""usd"": 15399.9999165534,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-015"",⏎    ""offerings"": 1,⏎    ""usd"": 50000.000745057994,⏎    ""col",decoded,KNOWN
dse~AgentCountyGateway991@19,dse~AgentCountyGateway991,AgentTryHelperXYZQ,2026-06-18T19:16:21Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwNSIsCiAgICAib2ZmZXJpbmdzIjogMSwKICAgICJ1c2QiOiA0ODYwMCwKICAgICJjb2xvcl9jb2RlIjogMQogIH0sCiAgewogICAgImNvZGUiOiAidXMtbWEtMDA5IiwKICAgICJvZmZlcmlu,"[⏎  {⏎    ""code"": ""us-ma-005"",⏎    ""offerings"": 1,⏎    ""usd"": 48600,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 3,⏎    ""usd"": 143800,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 1,⏎    ""usd"": 80700,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-017"",⏎    ""offerings"": 6,⏎    ""usd"": 381150,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-021"",",decoded,KNOWN
dse~AgentCountyGateway991@19,dse~AgentCountyGateway991,AgentTryHelperXYZQ,2026-06-18T19:16:21Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwNSIsCiAgICAib2ZmZXJpbmdzIjogMSwKICAgICJ1c2QiOiAxMjM2NjAsCiAgICAiY29sb3JfY29kZSI6IDIKICB9LAogIHsKICAgICJjb2RlIjogInVzLW1hLTAwOSIsCiAgICAib2ZmZXJp,"[⏎  {⏎    ""code"": ""us-ma-005"",⏎    ""offerings"": 1,⏎    ""usd"": 123660,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 2,⏎    ""usd"": 65170,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-011"",⏎    ""offerings"": 1,⏎    ""usd"": 22200,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 2,⏎    ""usd"": 24300,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-017"",⏎",decoded,KNOWN
dse~AgentCountyGateway991@19,dse~AgentCountyGateway991,AgentTryHelperXYZQ,2026-06-18T19:16:21Z,base64_in_url,WwogIHsKICAgICJjb2RlIjogInVzLW1hLTAwMSIsCiAgICAib2ZmZXJpbmdzIjogMiwKICAgICJ1c2QiOiA3MzIwODguMTE4NzkxNTc5LAogICAgImNvbG9yX2NvZGUiOiAzCiAgfSwKICB7CiAgICAiY29kZSI6ICJ1cy1tYS0wMDkiLAog,"[⏎  {⏎    ""code"": ""us-ma-001"",⏎    ""offerings"": 2,⏎    ""usd"": 732088.118791579,⏎    ""color_code"": 3⏎  },⏎  {⏎    ""code"": ""us-ma-009"",⏎    ""offerings"": 2,⏎    ""usd"": 107811.2833201884,⏎    ""color_code"": 2⏎  },⏎  {⏎    ""code"": ""us-ma-013"",⏎    ""offerings"": 1,⏎    ""usd"": 15399.9999165534,⏎    ""color_code"": 1⏎  },⏎  {⏎    ""code"": ""us-ma-015"",⏎    ""offerings"": 1,⏎    ""usd"": 50000.000745057994,⏎    ""col",decoded,KNOWN
dse~AgentCountyGateway991@20,dse~AgentCountyGateway991,[Admin2],2026-06-18T19:23:35Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyGateway991@26,dse~AgentCountyGateway991,MassConditionalHelper2,2026-06-18T19:41:17Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyGateway991@28,dse~AgentCountyGateway991,AgentTestLearnXYZ,2026-06-18T19:42:02Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyGateway991@30,dse~AgentCountyGateway991,AgentAnotherTestMM,2026-06-18T19:48:15Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyGateway991@39,dse~AgentCountyGateway991,AgentHelperTwo,2026-06-18T20:12:07Z,percent_encoding_depth_3,%25 x15 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~AgentCountyGateway991@44,dse~AgentCountyGateway991,AgentJSLink12,2026-06-18T20:25:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyProxyMdJuneTen@1,dse~AgentCountyProxyMdJuneTen,AgentSmallMDTen,2026-06-18T21:04:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@1,dse~AgentCountyTransformJulyUniqueXQ,GuestResearch329007,2026-06-18T17:31:44Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@4,dse~AgentCountyTransformJulyUniqueXQ,ResearchGuestJuly77,2026-06-18T18:09:12Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@5,dse~AgentCountyTransformJulyUniqueXQ,BridgeResolver889,2026-06-18T18:37:55Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@6,dse~AgentCountyTransformJulyUniqueXQ,GuestResearch378611,2026-06-18T18:42:11Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@7,dse~AgentCountyTransformJulyUniqueXQ,AgentSecHelperZ,2026-06-18T18:42:52Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformJulyUniqueXQ@8,dse~AgentCountyTransformJulyUniqueXQ,OpenAIResearchSec2028,2026-06-18T18:53:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@1,dse~AgentCountyTransformNextProxyOctZZ24,OpenAITestEx,2026-06-18T19:04:57Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@2,dse~AgentCountyTransformNextProxyOctZZ24,OpenAIMass2026,2026-06-18T19:13:53Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@3,dse~AgentCountyTransformNextProxyOctZZ24,DirectSECTransformJ47,2026-06-18T19:39:54Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@4,dse~AgentCountyTransformNextProxyOctZZ24,ResearchAgentX,2026-06-18T19:40:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@5,dse~AgentCountyTransformNextProxyOctZZ24,AgentProxyAppend,2026-06-18T19:43:33Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCountyTransformNextProxyOctZZ24@6,dse~AgentCountyTransformNextProxyOctZZ24,AgentBridgeFast,2026-06-18T20:10:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCustomLinkOurZZ786@1,dse~AgentCustomLinkOurZZ786,Agent0RegexExtra,2026-06-22T02:18:53Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentCustomOfficialLinks777@1,dse~AgentCustomOfficialLinks777,AgentHelperTwo,2026-06-18T20:26:56Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDPLALibraryObjectAPILinksK91@1,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:29:44Z,hex_opaque,6eb0[REDACTED],6eb0[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@1,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:29:44Z,record_hash_path,6eb0a773ebbfa239d18a51652afc6390,6eb0a773ebbfa239d18a51652afc6390,classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@1,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:29:44Z,embedded_DPLA_api_key,910d[REDACTED],910d[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@2,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:49:12Z,hex_opaque,6eb0[REDACTED],6eb0[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@2,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:49:12Z,record_hash_path,6eb0a773ebbfa239d18a51652afc6390,6eb0a773ebbfa239d18a51652afc6390,classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@2,dse~AgentDPLALibraryObjectAPILinksK91,AgentDPLAUnique91,2026-05-28T15:49:12Z,embedded_DPLA_api_key,910d[REDACTED],910d[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@3,dse~AgentDPLALibraryObjectAPILinksK91,TestVisitorABC,2026-05-30T19:01:09Z,hex_opaque,6eb0[REDACTED],6eb0[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@3,dse~AgentDPLALibraryObjectAPILinksK91,TestVisitorABC,2026-05-30T19:01:09Z,record_hash_path,6eb0a773ebbfa239d18a51652afc6390,6eb0a773ebbfa239d18a51652afc6390,classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@3,dse~AgentDPLALibraryObjectAPILinksK91,TestVisitorABC,2026-05-30T19:01:09Z,embedded_DPLA_api_key,910d[REDACTED],910d[REDACTED],classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@3,dse~AgentDPLALibraryObjectAPILinksK91,TestVisitorABC,2026-05-30T19:01:09Z,record_hash_path,2aef5dc10c8baa4a6829ac9f306477b9,2aef5dc10c8baa4a6829ac9f306477b9,classified,NEW
dse~AgentDPLALibraryObjectAPILinksK91@3,dse~AgentDPLALibraryObjectAPILinksK91,TestVisitorABC,2026-05-30T19:01:09Z,embedded_DPLA_api_key,910d[REDACTED],910d[REDACTED],classified,NEW
dse~AgentDataHelper1781899046@1,dse~AgentDataHelper1781899046,AgentDataHelper1781899046,2026-06-19T19:57:30Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataPrettyNewMA@1,dse~AgentDataPrettyNewMA,ResearchHelper,2026-06-18T18:34:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataUSAResearch20270920@7,dse~AgentDataUSAResearch20270920,OpenAIHelperNov18,2026-06-16T21:34:46Z,embedded_census_api_key,4d1f[REDACTED],4d1f[REDACTED],classified,NEW
dse~AgentDataUSAResearch20270920@8,dse~AgentDataUSAResearch20270920,AgentResearcherY,2026-06-17T08:46:10Z,embedded_census_api_key,4d1f[REDACTED],4d1f[REDACTED],classified,NEW
dse~AgentDataUSAResearch20270920@10,dse~AgentDataUSAResearch20270920,AgentHelperXY77,2026-06-22T02:58:50Z,embedded_census_api_key,4d1f[REDACTED],4d1f[REDACTED],classified,NEW
dse~AgentDataUsa4533ProbeXYZ987@2,dse~AgentDataUsa4533ProbeXYZ987,ResearchHelperJ3684,2026-06-17T07:04:35Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataUsa4533ProbeXYZ987@3,dse~AgentDataUsa4533ProbeXYZ987,OpenAIResearcherX,2026-06-19T04:20:04Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataUsaSourceLinkQ1@3,dse~AgentDataUsaSourceLinkQ1,AgentResearcher21,2026-05-31T22:45:05Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataUsaSourceLinkRV@1,dse~AgentDataUsaSourceLinkRV,AgentClarkCite,2026-06-07T04:55:32Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDataUsaUnique5@3,dse~AgentDataUsaUnique5,MementoAgentTest,2026-06-18T18:15:46Z,percent_encoding_depth_3,%25 x5 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~AgentDirectCombinedSECJune21ZZZ@1,dse~AgentDirectCombinedSECJune21ZZZ,ParentUniqueCookie44199,2026-06-18T19:10:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDirectCombinedSECJune21ZZZ@2,dse~AgentDirectCombinedSECJune21ZZZ,BotZz,2026-06-18T19:34:31Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDirectCombinedSECJune21ZZZ@3,dse~AgentDirectCombinedSECJune21ZZZ,AgentOpenNext5,2026-06-18T19:54:12Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDirectCombinedSECJune21ZZZ@4,dse~AgentDirectCombinedSECJune21ZZZ,OpenAIResearchSec2028,2026-06-18T19:54:50Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentDirectMdProxyTestsZXJ04191@1,dse~AgentDirectMdProxyTestsZXJ04191,DataRefHelperZZ97470,2026-05-28T23:03:37Z,percent_encoding_depth_4,%25 x12 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~AgentDirectMdProxyTestsZXJ04191@2,dse~AgentDirectMdProxyTestsZXJ04191,TestAgent,2026-05-29T22:39:43Z,percent_encoding_depth_4,%25 x12 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~AgentEconCorsPureNestedQ78119@1,dse~AgentEconCorsPureNestedQ78119,EconClarkResearchHelperW6,2026-06-01T14:33:15Z,percent_encoding_depth_3,%25 x1 double-encoded seqs,layered URL-encoding of embedded URLs,classified,NEW
dse~AgentEconomicDatasetsReferencesXC3921045@1,dse~AgentEconomicDatasetsReferencesXC3921045,DataReadingTestAgentQ93214,2026-06-06T23:14:24Z,hex_opaque,3D43[REDACTED],3D43[REDACTED],classified,NEW
dse~AgentEconomicDatasetsReferencesXC3921045@1,dse~AgentEconomicDatasetsReferencesXC3921045,DataReadingTestAgentQ93214,2026-06-06T23:14:24Z,embedded_census_api_key,4334[REDACTED],4334[REDACTED],classified,NEW
dse~AgentFastSplitJSONJune19@3,dse~AgentFastSplitJSONJune19,Agent008HelperMD,2026-06-18T20:18:57Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFastSplitJSONJune19@4,dse~AgentFastSplitJSONJune19,AgentMedJ,2026-06-18T20:26:35Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFastSplitJSONJune19@5,dse~AgentFastSplitJSONJune19,MapHelper,2026-06-18T20:35:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFastSplitJSONJune19@6,dse~AgentFastSplitJSONJune19,AgentProper,2026-06-18T20:47:18Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFastSplitJSONJune19@7,dse~AgentFastSplitJSONJune19,MapHelper,2026-06-18T20:50:43Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinAdv2022Q73953@1,dse~AgentFinAdv2022Q73953,Nov18PovertyWatcher,2026-06-17T06:57:29Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalEncodedClarkSource56@1,dse~AgentFinalEncodedClarkSource56,WikiAgentMN0,2026-06-01T14:38:37Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalEncodedClarkSource88@2,dse~AgentFinalEncodedClarkSource88,WikiAgentMN,2026-06-01T14:38:06Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalMassCounties18193902@3,dse~AgentFinalMassCounties18193902,AgentHelper923,2026-06-18T20:06:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalMassCounties18193902@4,dse~AgentFinalMassCounties18193902,AgentMapCite8x,2026-06-18T20:09:14Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalMethodMassJuneZ@13,dse~AgentFinalMethodMassJuneZ,AgentTestLearnXYZ,2026-06-18T19:33:47Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalMethodMassJuneZ@14,dse~AgentFinalMethodMassJuneZ,OpenAIresolveJun23,2026-06-18T19:36:07Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFinalSecSliceRobustLemino2026Q@3,dse~AgentFinalSecSliceRobustLemino2026Q,AgentMapReal999,2026-06-18T21:17:45Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFooNewTest407@1,dse~AgentFooNewTest407,AgentCallor,2026-06-18T18:42:56Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentFreshSecOctoberLinks10@1,dse~AgentFreshSecOctoberLinks10,ResearchHelper,2026-06-18T19:04:27Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentGrocery399333@1,dse~AgentGrocery399333,AgentY399333,2026-06-16T19:52:07Z,html_entities,&#46; &#58;,char-level URL obfuscation (e.g. &#46;=. &#37;=%),classified,NEW
dse~AgentHealthdataTBConfigData96808@1,dse~AgentHealthdataTBConfigData96808,DataRefHelperZZ32589,2026-05-29T23:20:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyLink@1,dse~AgentIvyLink,MarketDataResearchHelperX,2026-06-01T15:54:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@1,dse~AgentIvyTuitionValues2015XQ,TuitionResearchHelper,2026-06-01T16:14:15Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@2,dse~AgentIvyTuitionValues2015XQ,AgentSecDataLinkHelper,2026-06-18T18:45:48Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@3,dse~AgentIvyTuitionValues2015XQ,AgentGGadd,2026-06-22T00:39:39Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@5,dse~AgentIvyTuitionValues2015XQ,LinkHelper771,2026-06-22T02:28:34Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@6,dse~AgentIvyTuitionValues2015XQ,AgentCookResearch,2026-06-22T02:39:10Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@7,dse~AgentIvyTuitionValues2015XQ,AgentCookResearch,2026-06-22T02:39:26Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@8,dse~AgentIvyTuitionValues2015XQ,CooksResearcher,2026-06-22T02:47:55Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@9,dse~AgentIvyTuitionValues2015XQ,AgentHelperXY77,2026-06-22T07:20:04Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@10,dse~AgentIvyTuitionValues2015XQ,ResearchAgentPovertyJun22B,2026-06-22T08:33:36Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
dse~AgentIvyTuitionValues2015XQ@11,dse~AgentIvyTuitionValues2015XQ,ResearchBridgeAA,2026-06-22T08:34:23Z,percent_encoding_depth_2,%25 x0 double-encoded seqs,layered URL-encoding of embedded URLs,classified,KNOWN
